time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
244400,2022-07-04 22:41:22,40.4398038717734,-79.9473495939504,121.39108,,,1048.9987284498,83.66142,19.7298108,532.13912464,3529.691714,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.408394,16.105968,0,211.4, -5.5, -8.8,0,1,1024,491,1024,1094,0,-81,0,11,217,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1048.9987284498,121.39108,6,P-GPS,
244500,2022-07-04 22:41:22,40.4397991191532,-79.9473410067584,121.719164,,,1049.3268124498,83.66142,19.7298108,533.24804856,3532.64447,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.408394,16.105968,0,211.7, -5.4, -9.1,0,1,1024,490,1024,1082,0,-81,0,9,217.3,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
244600,2022-07-04 22:41:22,40.4397943721527,-79.9473324642752,121.719164,,,1049.3268124498,83.66142,19.8640272,534.37337668,3535.5644176,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212, -5.2, -9,0,1,1024,491,1024,1059,0,-81,0,5,217.5,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
244700,2022-07-04 22:41:22,40.4397896440673,-79.9473237735731,121.719164,,,1049.3268124498,83.66142,19.8640272,535.4987048,3538.549982,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212, -4.3, -9.2,0,1,1024,491,1024,1030,0,-81,0,1,217.7,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
244800,2022-07-04 22:41:22,40.4397848843197,-79.9473152698555,121.719164,,,1049.3268124498,83.66142,19.8640272,536.66012216,3541.4699296,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,-0.223694,212, -3.3, -9.9,0,1,1024,492,1024,1024,0,-81,0,0,217.7,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
244900,2022-07-04 22:41:23,40.4397801667883,-79.9473067214292,121.719164,,,1049.3268124498,83.66142,19.8640272,537.81497784,3544.3898772,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,-0.223694,212.3, -3.5, -10,0,1,1024,492,1024,1024,0,-81,0,0,217.8,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
245000,2022-07-04 22:41:23,40.4397754219809,-79.947298195875,121.719164,,,1049.3268124498,83.66142,19.8640272,538.99608024,3547.3426332,22,5,11.909,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.5, -3.8, -9.7,0,1,1024,492,1024,1024,0,-81,0,0,217.8,-29.3,81,3.988,3.961,3.963,0,0,0,6.986,96.26,1049.3268124498,121.719164,6,P-GPS,
245100,2022-07-04 22:41:23,40.4397706701831,-79.9472896506003,121.719164,,,1049.3268124498,83.66142,19.8640272,540.190306,3550.2625808,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.3, -4.1, -9.5,0,1,1024,492,1024,1024,0,-81,0,0,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245200,2022-07-04 22:41:23,40.4397659242792,-79.9472811350864,121.719164,,,1049.3268124498,83.66142,19.8640272,541.40093596,3553.2153368,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.3, -3.9, -9.9,0,1,1024,491,1024,1024,0,-81,0,0,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245300,2022-07-04 22:41:23,40.4397611975644,-79.9472725139913,121.719164,,,1049.3268124498,83.66142,19.8640272,542.60828508,3556.1680928,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.3, -3.5, -10,0,1,1024,491,1024,1024,0,-81,0,0,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245400,2022-07-04 22:41:23,40.4397564605697,-79.9472639902381,121.719164,,,1049.3268124498,83.66142,19.8640272,543.83860008,3559.0880404,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.4, -3.8, -10,0,1,1024,489,1024,1041,0,-81,0,3,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245500,2022-07-04 22:41:23,40.4397517091831,-79.9472555605624,121.719164,,,1049.3268124498,83.66142,19.8640272,545.09188096,3562.007988,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.4, -4.1, -9.6,0,1,1024,489,1024,1083,0,-81,0,9,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245600,2022-07-04 22:41:23,40.4397469690359,-79.9472470319015,121.719164,,,1049.3268124498,83.66142,19.8640272,546.35172352,3564.9279356,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.6, -6.1, -10.2,0,1,1024,489,1024,1092,0,-81,0,10,217.8,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245700,2022-07-04 22:41:23,40.4397420363113,-79.9472384024996,121.719164,,,1049.3268124498,83.66142,19.8640272,547.6870254,3567.9135,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,212.9, -6.5, -10,0,1,1024,489,1024,1094,0,-81,0,11,218,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245800,2022-07-04 22:41:24,40.4397372425713,-79.9472298925912,121.719164,,,1049.3268124498,83.66142,19.8640272,548.98951888,3570.866256,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,16.105968,0,213.1, -6.6, -9.9,0,1,1024,489,1024,1095,0,-81,0,11,218.2,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
245900,2022-07-04 22:41:24,40.4397325887756,-79.9472213424764,121.719164,,,1049.3268124498,83.66142,19.8640272,550.25264228,3573.7862036,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,15.882274,0,213.3, -7.1, -10.1,0,1,1024,489,1024,1097,0,-81,0,11,218.4,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
246000,2022-07-04 22:41:24,40.4397277757094,-79.9472129006216,121.719164,,,1049.3268124498,83.66142,19.685072,551.591225,3576.7061512,22,5,11.902,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,15.882274,0,213.5, -7, -10.9,0,1,1024,489,1024,1124,0,-81,0,15,218.7,-29.3,81,3.982,3.956,3.955,0,0,0,7.231,96.26,1049.3268124498,121.719164,6,P-GPS,
246100,2022-07-04 22:41:24,40.4397229770351,-79.9472044414102,121.719164,,,1049.3268124498,83.66142,19.685072,552.9363694,3579.6589072,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.632088,15.882274,0,214, -7.6, -11,0,1,1024,489,1024,1124,0,-81,0,15,219,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.3268124498,121.719164,6,P-GPS,
246200,2022-07-04 22:41:24,40.4397181487545,-79.9471960394242,121.719164,,,1049.3268124498,83.66142,19.8192884,554.30776052,3582.5788548,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.855782,15.882274,0,214.5, -9.4, -11.2,0,1,1024,489,1024,1123,0,-81,0,15,219.3,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.3268124498,121.719164,6,P-GPS,
246300,2022-07-04 22:41:24,40.4397134094297,-79.9471876774419,122.047248,,,1049.6548964498,83.66142,19.6403332,555.6594666,3585.465994,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.855782,15.65858,0,214.9, -9.7, -11.3,0,1,1024,490,1024,1123,0,-81,0,15,219.7,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.6548964498,122.047248,6,P-GPS,
246400,2022-07-04 22:41:24,40.4397085309831,-79.9471793565215,122.047248,,,1049.6548964498,83.66142,19.6403332,557.07678948,3588.3859416,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-11.855782,15.65858,0,215.3, -9.9, -11.8,0,1,1024,489,1024,1121,0,-81,0,15,220.1,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.6548964498,122.047248,6,P-GPS,
246500,2022-07-04 22:41:24,40.4397032592947,-79.947170202568,122.047248,,,1049.6548964498,83.66142,19.7745496,558.6122226,3591.5683564,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.079476,15.65858,0,215.7, -10, -12.3,0,1,1024,489,1024,1123,0,-81,0,15,220.4,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.6548964498,122.047248,6,P-GPS,
246600,2022-07-04 22:41:24,40.439698286958,-79.9471618937366,122.047248,,,1049.6548964498,83.66142,19.5955944,560.08531976,3594.488304,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.079476,15.434886,0,216.2, -10.9, -12.3,0,1,1024,489,1024,1120,0,-81,0,15,220.8,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.6548964498,122.047248,6,P-GPS,
246700,2022-07-04 22:41:24,40.4396938446548,-79.9471544604182,122.047248,,,1049.6548964498,83.66142,19.573225,561.41405996,3597.112976,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.30317,15.211192,0,216.4, -11.2, -12.4,0,1,1024,490,1024,1111,0,-81,0,13,221.2,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.6548964498,122.047248,6,P-GPS,
246800,2022-07-04 22:41:24,40.4396888183141,-79.9471463820867,122.375332,,,1049.9829804498,83.66142,19.573225,562.93636972,3600.0329236,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.30317,15.211192,0,216.5, -9.8, -12.6,0,1,1024,490,1024,1114,0,-81,0,14,221.6,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.9829804498,122.375332,6,P-GPS,
246900,2022-07-04 22:41:25,40.4396842182482,-79.9471390427108,122.375332,,,1049.9829804498,83.66142,19.5284862,564.34385008,3602.6575956,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.526864,14.987498,0,216.6, -8.9, -13.1,0,1,1024,490,1024,1131,0,-81,0,16,222,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.9829804498,122.375332,6,P-GPS,
247000,2022-07-04 22:41:25,40.4396791410561,-79.9471311593556,122.375332,,,1049.9829804498,83.66142,19.5284862,565.9120916,3605.5447348,22,5,11.901,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.526864,14.987498,0,217.1, -9.2, -13.4,0,1,1024,490,1024,1131,0,-81,0,16,222.3,-29.3,81,3.986,3.958,3.954,0,0,0,7.291,96.26,1049.9829804498,122.375332,6,P-GPS,
247100,2022-07-04 22:41:25,40.4396735162861,-79.9471223721447,122.375332,,,1049.9829804498,83.66142,19.5061168,567.66077932,3608.7271496,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.750558,14.763804,0,217.5, -9.9, -13.3,0,1,1024,490,1024,1134,0,-81,0,17,222.7,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.9829804498,122.375332,6,P-GPS,
247200,2022-07-04 22:41:25,40.4396682987387,-79.9471145240882,122.047248,,,1049.6548964498,83.66142,19.5061168,569.30448016,3611.6142888,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.750558,14.763804,0,218, -9.3, -13.7,0,1,1024,489,1024,1138,0,-81,0,17,223.1,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247300,2022-07-04 22:41:25,40.4396631883767,-79.9471067486329,122.047248,,,1049.6548964498,83.66142,19.4837474,570.91865344,3614.4686196,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.974252,14.54011,0,218.3, -9.4, -13.6,0,1,1024,490,1024,1140,0,-81,0,18,223.6,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247400,2022-07-04 22:41:25,40.4396578752944,-79.947099016243,122.047248,,,1049.6548964498,83.66142,19.4837474,572.61812856,3617.3557588,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-12.974252,14.54011,0,218.8, -9.5, -13.6,0,1,1024,490,1024,1143,0,-81,0,18,224,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247500,2022-07-04 22:41:25,40.4396525971638,-79.9470914348184,122.047248,,,1049.6548964498,83.66142,19.461378,574.32088452,3620.2100896,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.197946,14.316416,0,219.3, -9.4, -13.7,0,1,1024,490,1024,1170,0,-81,0,22,224.5,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247600,2022-07-04 22:41:25,40.4396471800485,-79.947083826582,122.047248,,,1049.6548964498,83.66142,19.6179638,576.07941476,3623.0972288,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.42164,14.316416,0,219.9, -10.4, -13.7,0,1,1024,491,1024,1157,0,-81,0,20,225,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247700,2022-07-04 22:41:25,40.4396417821224,-79.9470763043413,122.047248,,,1049.6548964498,83.66142,19.6179638,577.84450668,3625.984368,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.645334,14.092722,0,220.6, -10.7, -13.8,0,1,1024,492,1024,1152,0,-81,0,19,225.6,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247800,2022-07-04 22:41:25,40.4396362382213,-79.9470688406768,122.047248,,,1049.6548964498,83.66142,19.6179638,579.67193456,3628.8715072,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.645334,14.092722,0,220.8, -9.1, -13.8,0,1,1024,492,1024,1139,0,-81,0,17,226.2,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
247900,2022-07-04 22:41:26,40.4396307365364,-79.9470613823701,122.047248,,,1049.6548964498,83.66142,19.6179638,581.4960816,3631.7586464,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.869028,13.869028,0,221.5, -8.8, -13.7,0,1,1024,492,1024,1139,0,-81,0,17,226.7,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
248000,2022-07-04 22:41:26,40.4396251373977,-79.9470539983305,122.047248,,,1049.6548964498,83.66142,19.6179638,583.36287956,3634.6457856,22,5,11.877,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.869028,13.869028,0,222.3, -9.7, -13.8,0,1,1024,494,1024,1137,0,-80,0,17,227.2,-29.3,81,3.973,3.945,3.945,0,0,0,7.552,96.44,1049.6548964498,122.047248,6,P-GPS,
248100,2022-07-04 22:41:26,40.439619475757,-79.9470467277399,121.719164,,,1049.3268124498,83.66142,19.461378,585.26248592,3637.5329248,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.869028,13.645334,0,222.9, -10, -14,0,1,1024,495,1024,1123,0,-80,0,15,227.7,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.3268124498,121.719164,6,P-GPS,
248200,2022-07-04 22:41:26,40.4396138287823,-79.9470394788846,121.719164,,,1049.3268124498,83.66142,19.461378,587.16537312,3640.420064,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-13.869028,13.645334,0,223.1, -9.3, -14.2,0,1,1024,494,1024,1075,0,-80,0,8,228.1,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.3268124498,121.719164,6,P-GPS,
248300,2022-07-04 22:41:26,40.4396081785181,-79.9470325608991,122.047248,,,1049.6548964498,83.66142,19.461378,589.08466452,3643.2415864,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.42164,0,223.2, -7, -14.6,0,1,1024,495,1024,1072,0,-80,0,7,228.5,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248400,2022-07-04 22:41:26,40.4396024860376,-79.9470254232305,122.047248,,,1049.6548964498,83.66142,19.461378,591.02364096,3646.0959172,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.42164,0,223.4, -6.7, -14.8,0,1,1024,495,1024,1073,0,-80,0,7,228.7,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248500,2022-07-04 22:41:26,40.439596972428,-79.9470183614723,122.047248,,,1049.6548964498,83.66142,19.461378,592.90356228,3648.9174396,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.42164,0,223.8, -7, -15,0,1,1024,499,1024,1067,0,-80,0,7,228.9,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248600,2022-07-04 22:41:26,40.4395912729571,-79.9470112668916,122.047248,,,1049.6548964498,83.66142,19.461378,594.85894292,3651.7717704,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.42164,0,224, -7.6, -15.2,0,1,1024,499,1024,1067,0,-80,0,7,229.1,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248700,2022-07-04 22:41:26,40.4395853757003,-79.9470041667392,122.047248,,,1049.6548964498,83.66142,19.3047922,596.89634456,3654.691718,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224.1, -6.8, -14.7,0,1,1024,502,1024,1037,0,-79,0,2,229.2,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248800,2022-07-04 22:41:27,40.4395796198954,-79.9469971343028,122.047248,,,1049.6548964498,83.66142,19.3047922,598.88781444,3657.5788572,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,223.9, -5.2, -14.6,0,1,1024,502,1024,1024,0,-79,0,0,229.3,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
248900,2022-07-04 22:41:27,40.4395742854308,-79.9469909091795,122.047248,,,1049.6548964498,83.66142,19.461378,600.74476988,3660.1707208,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.316416,13.197946,0,224, -5, -14.6,0,1,1024,502,1024,1024,0,-79,0,0,229.3,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
249000,2022-07-04 22:41:27,40.4395685684155,-79.9469839848569,122.047248,,,1049.6548964498,83.66142,19.461378,602.73623976,3662.9922432,22,5,11.866,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.316416,13.197946,0,224, -4.6, -14.5,0,1,1024,502,1024,1024,0,-79,0,0,229.3,-29.3,81,3.976,3.95,3.949,0,0,0,7.868,96.44,1049.6548964498,122.047248,6,P-GPS,
249100,2022-07-04 22:41:27,40.439561778449,-79.9469758694483,121.719164,,,1049.3268124498,83.66142,19.461378,605.11484876,3666.3715084,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.316416,13.197946,0,223.9, -4.4, -14.4,0,1,1024,502,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
249200,2022-07-04 22:41:27,40.4395559750822,-79.9469688547232,121.719164,,,1049.3268124498,83.66142,19.3047922,607.1522504,3669.2258392,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4.2, -14.6,0,1,1024,502,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
249300,2022-07-04 22:41:27,40.4395506395211,-79.946962552277,121.719164,,,1049.3268124498,83.66142,19.3047922,609.03217172,3671.8505112,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,223.9, -4.3, -14.4,0,1,1024,504,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
249400,2022-07-04 22:41:27,40.439544887417,-79.9469556054311,121.719164,,,1049.3268124498,83.66142,19.3047922,611.06301168,3674.704842,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4.2, -14.7,0,1,1024,504,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
249500,2022-07-04 22:41:27,40.4395395040199,-79.9469492514437,122.047248,,,1049.6548964498,83.66142,19.3047922,612.97246056,3677.329514,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4, -14.9,0,1,1024,504,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.6548964498,122.047248,6,P-GPS,
249600,2022-07-04 22:41:27,40.4395338105799,-79.9469423507024,122.047248,,,1049.6548964498,83.66142,19.3047922,614.99673884,3680.1838448,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224.1, -4.5, -14.8,0,1,1024,504,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.6548964498,122.047248,6,P-GPS,
249700,2022-07-04 22:41:27,40.4395274647067,-79.9469346153691,122.047248,,,1049.6548964498,83.66142,19.3047922,617.26051844,3683.3334512,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4.3, -14.5,0,1,1024,504,1024,1024,0,-79,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.6548964498,122.047248,6,P-GPS,
249800,2022-07-04 22:41:27,40.4395217186334,-79.9469276351465,122.047248,,,1049.6548964498,83.66142,19.3047922,619.31432428,3686.187782,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4.6, -14.3,0,1,1024,511,1024,1024,0,-78,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.6548964498,122.047248,6,P-GPS,
249900,2022-07-04 22:41:28,40.4395158611257,-79.9469208488616,121.719164,,,1049.3268124498,83.66142,19.3047922,621.42062356,3689.0421128,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224, -4.5, -14.2,0,1,1024,516,1024,1024,0,-77,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
250000,2022-07-04 22:41:28,40.4395101047725,-79.9469138935794,121.719164,,,1049.3268124498,83.66142,19.3047922,623.4908336,3691.8964436,22,5,11.836,1062.4501724498,134.842524,30.4894922,1262.0243186,-14.092722,13.197946,0,224.1, -4.5, -13.4,0,1,1024,520,1024,1024,0,-76,0,0,229.3,-29.3,81,3.977,3.95,3.948,0,0,0,7.933,96.44,1049.3268124498,121.719164,6,P-GPS,
